801         -105.03761530   33.04997044  0.000000E+00 -2.137118174373E+01 -2.137118174372E+01 -2.168367345742E+01  2.025469960216E+01  2.024112410966E+01  2.685086084622E+01  2.681211711428E+01 -1.583201876499E+02  9.819768681126E+05  6.256050100021E+07  9.795904520330E+05  6.263664236884E+07  1.530997208575E+03  1.552680882033E+03  9.795701973334E+05  9.795701973334E+05  1.220486635795E+01  1.217809571447E+01  8.079317631369E-01
802         -105.03754694   33.04997361  0.000000E+00 -2.137156009254E+01 -2.137156009254E+01 -2.168400323373E+01  2.024204571764E+01  2.022846415323E+01  2.683832373620E+01  2.679957349156E+01 -1.583183426110E+02  9.819768555462E+05  6.256050100196E+07  9.795904396409E+05  6.263664236514E+07  1.530903638762E+03  1.552587641996E+03  9.795701975952E+05  9.795701975953E+05  1.220491899184E+01  1.217812046379E+01  8.083517635641E-01
803         -105.03747858   33.04997678  0.000000E+00 -2.137193844282E+01 -2.137193844282E+01 -2.168433301535E+01  2.022939218485E+01  2.021580455027E+01  2.682578697968E+01  2.678703022276E+01 -1.583164972434E+02  9.819768429802E+05  6.256050100371E+07  9.795904272492E+05  6.263664236143E+07  1.530810051781E+03  1.552494384796E+03  9.795701978571E+05  9.795701978571E+05  1.220497085147E+01  1.217814464536E+01  8.087716684630E-01
804         -105.03741023   33.04997994  0.000000E+00 -2.137231673505E+01 -2.137231673505E+01 -2.168466275088E+01  2.021674123842E+01  2.020314753688E+01  2.681325279088E+01  2.677448952566E+01 -1.583146517260E+02  9.819768304165E+05  6.256050100544E+07  9.795904148593E+05  6.263664235772E+07  1.530716470660E+03  1.552401133411E+03  9.795701981181E+05  9.795701981181E+05  1.220502271089E+01  1.217816818874E+01  8.091913477304E-01
805         -105.03734187   33.04998311  0.000000E+00 -2.137269508818E+01 -2.137269508818E+01 -2.168499254308E+01  2.020408841190E+01  2.019048864301E+01  2.680071674117E+01  2.676194696682E+01 -1.583128057012E+02  9.819768178512E+05  6.256050100719E+07  9.795904024683E+05  6.263664235402E+07  1.530622849371E+03  1.552307841914E+03  9.795701983799E+05  9.795701983800E+05  1.220507340906E+01  1.217819123501E+01  8.096110615524E-01
806         -105.03727352   33.04998628  0.000000E+00 -2.137307338756E+01 -2.137307338756E+01 -2.168532229246E+01  2.019143777154E+01  2.017783193780E+01  2.678818286075E+01  2.674940658012E+01 -1.583109596222E+02  9.819768052880E+05  6.256050100894E+07  9.795903900796E+05  6.263664235031E+07  1.530529224157E+03  1.552214546449E+03  9.795701986418E+05  9.795701986418E+05  1.220512372002E+01  1.217821371364E+01  8.100306217576E-01
807         -105.03720516   33.04998944  0.000000E+00 -2.137345173913E+01 -2.137345173913E+01 -2.168565209188E+01  2.017878605489E+01  2.016517415824E+01  2.677564792055E+01  2.673686513510E+01 -1.583091128444E+02  9.819767927235E+05  6.256050101067E+07  9.795903776889E+05  6.263664234661E+07  1.530435578403E+03  1.552121230495E+03  9.795701989028E+05  9.795701989028E+05  1.220517403076E+01  1.217823555447E+01  8.104500724482E-01
808         -105.03713681   33.04999260  0.000000E+00 -2.137383003692E+01 -2.137383003692E+01 -2.168598184844E+01  2.016613652618E+01  2.015251856880E+01  2.676311515142E+01  2.672432586366E+01 -1.583072660124E+02  9.819767801612E+05  6.256050101241E+07  9.795903653004E+05  6.263664234290E+07  1.530341928781E+03  1.552027910629E+03  9.795701991638E+05  9.795701991639E+05  1.220522240629E+01  1.217825682793E+01  8.108693695490E-01
809         -105.03706845   33.04999577  0.000000E+00 -2.137420839554E+01 -2.137420839554E+01 -2.168631166162E+01  2.015348512003E+01  2.013986110162E+01  2.675058052333E+01  2.671178473320E+01 -1.583054186729E+02  9.819767675974E+05  6.256050101416E+07  9.795903529108E+05  6.263664233919E+07  1.530248238876E+03  1.551934550538E+03  9.795701994257E+05  9.795701994257E+05  1.220527155562E+01  1.217827760403E+01  8.112887010173E-01
810         -105.03700010   33.04999893  0.000000E+00 -2.137458669600E+01 -2.137458669600E+01 -2.168664142860E+01  2.014083630453E+01  2.012720622841E+01  2.673804846864E+01  2.669924617882E+01 -1.583035711836E+02  9.819767550358E+05  6.256050101589E+07  9.795903405230E+05  6.263664233549E+07  1.530154555003E+03  1.551841196432E+03  9.795701996867E+05  9.795701996867E+05  1.220531954376E+01  1.217829774275E+01  8.117078069342E-01
811         -105.03693175   33.05000209  0.000000E+00 -2.137496499777E+01 -2.137496499777E+01 -2.168697120077E+01  2.012818784642E+01  2.011455171439E+01  2.672551677154E+01  2.668670798403E+01 -1.583017233655E+02  9.819767424746E+05  6.256050101762E+07  9.795903281356E+05  6.263664233178E+07  1.530064362376E+03  1.551751333577E+03  9.795701999477E+05  9.795701999478E+05  1.220536714470E+01  1.217831731420E+01  8.121268172491E-01
812         -105.03686339   33.05000525  0.000000E+00 -2.137534335597E+01 -2.137534335597E+01 -2.168730102620E+01  2.011553791501E+01  2.010189572755E+01  2.671298361800E+01  2.667416833377E+01 -1.582998749440E+02  9.819767299119E+05  6.256050101936E+07  9.795903157467E+05  6.263664232808E+07  1.529975953620E+03  1.551663254646E+03  9.795702002088E+05  9.795702002088E+05  1.220541319748E+01  1.217833631791E+01  8.125457899045E-01
813         -105.03679504   33.05000841  0.000000E+00 -2.137572166030E+01 -2.137572166030E+01 -2.168763080869E+01  2.010289017473E+01  2.008924193409E+01  2.670045263926E+01  2.666163086033E+01 -1.582980264685E+02  9.819767173513E+05  6.256050102109E+07  9.795903033600E+05  6.263664232437E+07  1.529887562771E+03  1.551575193580E+03  9.795702004698E+05  9.795702004698E+05  1.220545963707E+01  1.217835475486E+01  8.129646089524E-01
814         -105.03672669   33.05001156  0.000000E+00 -2.137609996153E+01 -2.137609996153E+01 -2.168796059300E+01  2.009024319580E+01  2.007658890500E+01  2.668792242080E+01  2.664909415029E+01 -1.582961775682E+02  9.819767047913E+05  6.256050102281E+07  9.795902909732E+05  6.263664232066E+07  1.529799169753E+03  1.551487130346E+03  9.795702007300E+05  9.795702007300E+05  1.220550530250E+01  1.217837255448E+01  8.133832604950E-01
815         -105.03665833   33.05001472  0.000000E+00 -2.137647832350E+01 -2.137647832350E+01 -2.168829043385E+01  2.007759434370E+01  2.006393400240E+01  2.667539034853E+01  2.663655558543E+01 -1.582943281602E+02  9.819766922297E+05  6.256050102454E+07  9.795902785853E+05  6.263664231696E+07  1.529710774971E+03  1.551399065405E+03  9.795702009910E+05  9.795702009910E+05  1.220555096776E+01  1.217838985641E+01  8.138019461599E-01
816         -105.03658998   33.05001788  0.000000E+00 -2.137685663154E+01 -2.137685663154E+01 -2.168862023171E+01  2.006494768505E+01  2.005128129514E+01  2.666286045248E+01  2.662401919934E+01 -1.582924786984E+02  9.819766796703E+05  6.256050102627E+07  9.795902661997E+05  6.263664231325E+07  1.529622398097E+03  1.551311018329E+03  9.795702012520E+05  9.795702012521E+05  1.220559469789E+01  1.217840659192E+01  8.142204782057E-01
817         -105.03652163   33.05002103  0.000000E+00 -2.137723493642E+01 -2.137723493642E+01 -2.168895003134E+01  2.005230179023E+01  2.003862935462E+01  2.665033131937E+01  2.661148357899E+01 -1.582906288117E+02  9.819766671113E+05  6.256050102799E+07  9.795902538140E+05  6.263664230955E+07  1.529534019030E+03  1.551222969061E+03  9.795702015122E+05  9.795702015123E+05  1.220563920185E+01  1.217842269027E+01  8.146388427470E-01
818         -105.03645328   33.05002419  0.000000E+00 -2.137761324684E+01 -2.137761324684E+01 -2.168927983938E+01  2.003965585597E+01  2.002597737502E+01  2.663780214807E+01  2.659894792128E+01 -1.582887786923E+02  9.819766545526E+05  6.256050102972E+07  9.795902414291E+05  6.263664230584E+07  1.529445651468E+03  1.551134931308E+03  9.795702017732E+05  9.795702017733E+05  1.220568177070E+01  1.217843829174E+01  8.150571833903E-01
819         -105.03638493   33.05002734  0.000000E+00 -2.137799155407E+01 -2.137799155407E+01 -2.168960964914E+01  2.002701068715E+01  2.001332616374E+01  2.662527374273E+01  2.658641303090E+01 -1.582869281479E+02  9.819766419944E+05  6.256050103144E+07  9.795902290441E+05  6.263664230213E+07  1.529357281700E+03  1.551046891349E+03  9.795702020334E+05  9.795702020335E+05  1.220572550036E+01  1.217845325615E+01  8.154753565288E-01
820         -105.03631658   33.05003049  0.000000E+00 -2.137836986244E+01 -2.137836986243E+01 -2.168993946394E+01  2.001436588266E+01  2.000067531818E+01  2.661274570102E+01  2.657387850659E+01 -1.582850772746E+02  9.819766294366E+05  6.256050103315E+07  9.795902166595E+05  6.263664229843E+07  1.529268916577E+03  1.550958856041E+03  9.795702022936E+05  9.795702022937E+05  1.220576806890E+01  1.217846765366E+01  8.158934339491E-01
821         -105.03624823   33.05003364  0.000000E+00 -2.137874817193E+01 -2.137874817193E+01 -2.169026928378E+01  2.000172144303E+01  1.998802483905E+01  2.660021802434E+01  2.656134434906E+01 -1.582832260725E+02  9.819766168791E+05  6.256050103487E+07  9.795902042753E+05  6.263664229472E+07  1.529180556099E+03  1.550870825383E+03  9.795702025538E+05  9.795702025539E+05  1.220580870238E+01  1.217848148429E+01  8.163114156349E-01
822         -105.03617988   33.05003680  0.000000E+00 -2.137912648691E+01 -2.137912648691E+01 -2.169059911196E+01  1.998907696681E+01  1.997537432334E+01  2.658769031338E+01  2.654881015664E+01 -1.582813746377E+02  9.819766043219E+05  6.256050103660E+07  9.795901918918E+05  6.263664229102E+07  1.529092207157E+03  1.550782806269E+03  9.795702028149E+05  9.795702028149E+05  1.220585127064E+01  1.217849481813E+01  8.167293732892E-01
823         -105.03611153   33.05003995  0.000000E+00 -2.137950479860E+01 -2.137950479860E+01 -2.169092894181E+01  1.997643325868E+01  1.996272457911E+01  2.657516336910E+01  2.653627673468E+01 -1.582795227777E+02  9.819765917651E+05  6.256050103832E+07  9.795901795083E+05  6.263664228731E+07  1.529003855977E+03  1.550694784919E+03  9.795702030751E+05  9.795702030751E+05  1.220589151685E+01  1.217850751512E+01  8.171471634393E-01
824         -105.03604318   33.05004309  0.000000E+00 -2.137988310699E+01 -2.137988310699E+01 -2.169125877329E+01  1.996379032061E+01  1.995007560732E+01  2.656263719363E+01  2.652374408414E+01 -1.582776704926E+02  9.819765792088E+05  6.256050104001E+07  9.795901671248E+05  6.263664228360E+07  1.528915502540E+03  1.550606761313E+03  9.795702033344E+05  9.795702033345E+05  1.220593176293E+01  1.217851957534E+01  8.175647861179E-01
825         -105.03597484   33.05004624  0.000000E+00 -2.138026136567E+01 -2.138026136567E+01 -2.169158856498E+01  1.995114917861E+01  1.993742843295E+01  2.655011279895E+01  2.651121321575E+01 -1.582758182502E+02  9.819765666547E+05  6.256050104173E+07  9.795901547438E+05  6.263664227990E+07  1.528827173888E+03  1.550518762453E+03  9.795702035946E+05  9.795702035947E+05  1.220597084794E+01  1.217853114044E+01  8.179823269129E-01
826         -105.03590649   33.05004939  0.000000E+00 -2.138063968053E+01 -2.138063968053E+01 -2.169191840972E+01  1.993850657414E+01  1.992477979652E+01  2.653758695956E+01  2.649868090256E+01 -1.582739654034E+02  9.819765540990E+05  6.256050104345E+07  9.795901423614E+05  6.263664227619E+07  1.528738836638E+03  1.550430755047E+03  9.795702038548E+05  9.795702038549E+05  1.220600838492E+01  1.217854213736E+01  8.183998296895E-01
827         -105.03583814   33.05005253  0.000000E+00 -2.138101799203E+01 -2.138101799203E+01 -2.169224825604E+01  1.992586474167E+01  1.991213193489E+01  2.652506189129E+01  2.648614936314E+01 -1.582721121313E+02  9.819765415438E+05  6.256050104515E+07  9.795901299789E+05  6.263664227249E+07  1.528650497107E+03  1.550342745363E+03  9.795702041142E+05  9.795702041142E+05  1.220604863061E+01  1.217855249767E+01  8.188171649963E-01
828         -105.03576979   33.05005568  0.000000E+00 -2.138139630891E+01 -2.138139630891E+01 -2.169257811063E+01  1.991322287598E+01  1.989948404059E+01  2.651253679051E+01  2.647361779271E+01 -1.582702586265E+02  9.819765289889E+05  6.256050104686E+07  9.795901175973E+05  6.263664226878E+07  1.528562169141E+03  1.550254747251E+03  9.795702043744E+05  9.795702043744E+05  1.220608616735E+01  1.217856236134E+01  8.192344761051E-01
829         -105.03570144   33.05005882  0.000000E+00 -2.138177462238E+01 -2.138177462238E+01 -2.169290796677E+01  1.990058178443E+01  1.988683692268E+01  2.650001246316E+01  2.646108699760E+01 -1.582684046963E+02  9.819765164345E+05  6.256050104856E+07  9.795901052156E+05  6.263664226508E+07  1.528473838879E+03  1.550166746846E+03  9.795702046338E+05  9.795702046338E+05  1.220612293001E+01  1.217857158852E+01  8.196516197440E-01
830         -105.03563310   33.05006196  0.000000E+00 -2.138215288168E+01 -2.138215288168E+01 -2.169323777969E+01  1.988794289449E+01  1.987419200940E+01  2.648749032090E+01  2.644855839048E+01 -1.582665507128E+02  9.819765038823E+05  6.256050105026E+07  9.795900928360E+05  6.263664226137E+07  1.528385526490E+03  1.550078764270E+03  9.795702048931E+05  9.795702048932E+05  1.220616007954E+01  1.217858025117E+01  8.200686098113E-01
831         -105.03556475   33.05006510  0.000000E+00 -2.138253119706E+01 -2.138253119706E+01 -2.169356764558E+01  1.987530254652E+01  1.986154563805E+01  2.647496673784E+01  2.643602834253E+01 -1.582646961245E+02  9.819764913286E+05  6.256050105196E+07  9.795900804551E+05  6.263664225766E+07  1.528297205490E+03  1.549990773136E+03  9.795702051525E+05  9.795702051525E+05  1.220619452015E+01  1.217858834545E+01  8.204855617459E-01
832         -105.03549640   33.05006824  0.000000E+00 -2.138290951337E+01 -2.138290951337E+01 -2.169389751633E+01  1.986266257035E+01  1.984889964106E+01  2.646244352764E+01  2.642349866923E+01 -1.582628412070E+02  9.819764787753E+05  6.256050105366E+07  9.795900680745E+05  6.263664225396E+07  1.528208889121E+03  1.549902786637E+03  9.795702054119E+05  9.795702054119E+05  1.220623128249E+01  1.217859587330E+01  8.209024177979E-01
833         -105.03542806   33.05007138  0.000000E+00 -2.138328777545E+01 -2.138328777545E+01 -2.169422734381E+01  1.985002479934E+01  1.983625585066E+01  2.644992250449E+01  2.641097118584E+01 -1.582609862364E+02  9.819764662242E+05  6.256050105536E+07  9.795900556961E+05  6.263664225025E+07  1.528120590623E+03  1.549814817967E+03  9.795702056713E+05  9.795702056713E+05  1.220626572290E+01  1.217860283698E+01  8.213191202682E-01
834         -105.03535971   33.05007452  0.000000E+00 -2.138366609356E+01 -2.138366609356E+01 -2.169455722422E+01  1.983738557136E+01  1.982361060447E+01  2.643740004338E+01  2.639844226388E+01 -1.582591306607E+02  9.819764536717E+05  6.256050105705E+07  9.795900433162E+05  6.263664224655E+07  1.528032283515E+03  1.549726840740E+03  9.795702059306E+05  9.795702059307E+05  1.220630132412E+01  1.217860923216E+01  8.217357845165E-01
835         -105.03529137   33.05007766  0.000000E+00 -2.138404435740E+01 -2.138404435740E+01 -2.169488706133E+01  1.982474854909E+01  1.981096756616E+01  2.642487977003E+01  2.638591553313E+01 -1.582572750320E+02  9.819764411214E+05  6.256050105875E+07  9.795900309385E+05  6.263664224284E+07  1.527943994278E+03  1.549638881340E+03  9.795702061900E+05  9.795702061900E+05  1.220633499040E+01  1.217861506341E+01  8.221522951774E-01
836         -105.03522302   33.05008080  0.000000E+00 -2.138442267724E+01 -2.138442267724E+01 -2.169521695133E+01  1.981211007163E+01  1.979832307359E+01  2.641235805871E+01  2.637338736533E+01 -1.582554187981E+02  9.819764285696E+05  6.256050106045E+07  9.795900185594E+05  6.263664223914E+07  1.527855696433E+03  1.549550913384E+03  9.795702064494E+05  9.795702064494E+05  1.220636788265E+01  1.217862032606E+01  8.225687675557E-01
837         -105.03515468   33.05008393  0.000000E+00 -2.138480093837E+01 -2.138480093837E+01 -2.169554679463E+01  1.979947420470E+01  1.978568119517E+01  2.639983893982E+01  2.636086179362E+01 -1.582535624144E+02  9.819764160201E+05  6.256050106213E+07  9.795900061821E+05  6.263664223543E+07  1.527767409457E+03  1.549462956251E+03  9.795702067079E+05  9.795702067080E+05  1.220640116177E+01  1.217862495524E+01  8.229850148719E-01
838         -105.03508633   33.05008707  0.000000E+00 -2.138517925987E+01 -2.138517925987E+01 -2.169587669418E+01  1.978683648076E+01  1.977303745912E+01  2.638731798292E+01  2.634833438285E+01 -1.582517055222E+02  9.819764034690E+05  6.256050106383E+07  9.795899938038E+05  6.263664223172E+07  1.527679120865E+03  1.549374997559E+03  9.795702069673E+05  9.795702069673E+05  1.220643250598E+01  1.217862908553E+01  8.234012953322E-01
839         -105.03501799   33.05009020  0.000000E+00 -2.138555752262E+01 -2.138555752262E+01 -2.169620654698E+01  1.977420136896E+01  1.976039633868E+01  2.637479962004E+01  2.633580956962E+01 -1.582498484802E+02  9.819763909203E+05  6.256050106551E+07  9.795899814272E+05  6.263664222802E+07  1.527590843128E+03  1.549287049675E+03  9.795702072258E+05  9.795702072259E+05  1.220646423707E+01  1.217863258262E+01  8.238173507564E-01
840         -105.03494965   33.05009333  0.000000E+00 -2.138593578615E+01 -2.138593578614E+01 -2.169653640450E+01  1.976156663606E+01  1.974775559830E+01  2.636228163588E+01  2.632328513669E+01 -1.582479911091E+02  9.819763783720E+05  6.256050106720E+07  9.795899690510E+05  6.263664222431E+07  1.527502570007E+03  1.549199106411E+03  9.795702074844E+05  9.795702074844E+05  1.220649558112E+01  1.217863551376E+01  8.242333102247E-01
